Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.00      2.06     0.00        1     0.00     0.00  fill_each_struct
  0.00      2.06     0.00        1     0.00     0.00  fill_lines
  0.00      2.06     0.00        1     0.00     0.00  fill_plane
  0.00      2.06     0.00        1     0.00     0.00  fill_structs
  0.00      2.06     0.00        1     0.00     0.00  free_array_function
  0.00      2.06     0.00        1     0.00     0.00  free_objs
  0.00      2.06     0.00        1     0.00     0.00  free_triple_arr
  0.00      2.06     0.00        1     0.00     0.00  get_line_nb_checking_line
  0.00      2.06     0.00        1     0.00     0.00  get_screen_unit_hor_vect
  0.00      2.06     0.00        1     0.00     0.00  get_screen_unit_vert_vect
  0.00      2.06     0.00        1     0.00     0.00  get_up_left
  0.00      2.06     0.00        1     0.00     0.00  get_vec_horizontal
  0.00      2.06     0.00        1     0.00     0.00  get_vec_vertical
  0.00      2.06     0.00        1     0.00     0.00  hook_press
  0.00      2.06     0.00        1     0.00     0.00  init_all_elem
  0.00      2.06     0.00        1     0.00     0.00  init_build_light
  0.00      2.06     0.00        1     0.00     0.00  line_nb
  0.00      2.06     0.00        1     0.00     0.00  loop_attribute_func
  0.00      2.06     0.00        1     0.00     2.01  loop_rendering
  0.00      2.06     0.00        1     0.00     0.00  open_and_store
  0.00      2.06     0.00        1     0.00     0.00  parsing
  0.00      2.06     0.00        1     0.00     0.00  setup_array_function
  0.00      2.06     0.00        1     0.00     0.00  window

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2022 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 4 byte(s) for 0.49% of 2.06 seconds

index % time    self  children    called     name
                0.00    2.01   15951/15951       mlx_loop [2]
[1]     97.6    0.00    2.01   15951         render_window [1]
                0.00    2.01       1/1           loop_rendering [4]
                0.00    0.00       1/1           get_screen_unit_hor_vect [53]
                0.00    0.00       1/1           get_screen_unit_vert_vect [54]
                0.00    0.00       1/1           get_vec_vertical [123]
                0.00    0.00       1/1           get_vec_horizontal [122]
                0.00    0.00       1/1           get_up_left [121]
-----------------------------------------------
                                                 <spontaneous>
[2]     97.6    0.00    2.01                 mlx_loop [2]
                0.00    2.01   15951/15951       render_window [1]
                0.00    0.00       1/1           hook_press [124]
-----------------------------------------------
                0.01    2.00     540/540         loop_rendering [4]
[3]     97.6    0.01    2.00     540         loop_line [3]
                0.00    1.98  421200/421200      resolve_equation [5]
                0.01    0.00  842400/842400      multp [39]
                0.01    0.00  421200/421200      get_vector [42]
                0.00    0.00  842400/842400      get_opposite_vector [59]
-----------------------------------------------
                0.00    2.01       1/1           render_window [1]
[4]     97.6    0.00    2.01       1         loop_rendering [4]
                0.01    2.00     540/540         loop_line [3]
-----------------------------------------------
                0.00    1.98  421200/421200      loop_line [3]
[5]     96.1    0.00    1.98  421200         resolve_equation [5]
                0.01    1.38  421200/421200      get_pixel_color [7]
                0.07    0.48  421200/1263600     get_cylinder [6]
                0.00    0.02  421200/1263600     get_plane [23]
                0.01    0.00  421200/421200      img_pixel_put [43]
                0.00    0.01  421200/2106000     fill_list_intersection [27]
                0.00    0.00  421200/2106000     get_rayline_eq [37]
                0.00    0.00  421200/1263600     get_sphere [57]
                0.00    0.00  421200/2106000     free_list [55]
-----------------------------------------------
                0.07    0.48  421200/1263600     resolve_equation [5]
                0.15    0.96  842400/1263600     check_light_shadow [9]
[6]     80.5    0.22    1.44 1263600         get_cylinder [6]
                0.30    0.58 7581600/7587034     get_disc [10]
                0.11    0.32 7581600/7587034     get_quadra_cylinder_equation [11]
                0.05    0.02 7581600/7587034     check_solution [21]
                0.04    0.02 7581600/7587034     solution [22]
                0.00    0.00   10305/2105905     list_add [29]
                0.00    0.00   10305/2105905     new_elem [32]
-----------------------------------------------
                0.01    1.38  421200/421200      resolve_equation [5]
[7]     67.4    0.01    1.38  421200         get_pixel_color [7]
                0.00    1.36  421200/421200      loop_light [8]
                0.02    0.00  421200/421200      ambient_light_quo [34]
                0.00    0.00  421200/421200      create_color [60]
-----------------------------------------------
                0.00    1.36  421200/421200      get_pixel_color [7]
[8]     66.0    0.00    1.36  421200         loop_light [8]
                0.01    1.17  842400/842400      check_light_shadow [9]
                0.01    0.16  842400/842400      check_no_shadow [15]
                0.01    0.00  840685/840685      compute_rgb [40]
                0.00    0.00  840685/2525485     get_rayvec_light [36]
                0.00    0.00  840685/15624762     norm_of_vector [24]
                0.00    0.00  842400/2106000     free_list [55]
-----------------------------------------------
                0.01    1.17  842400/842400      loop_light [8]
[9]     57.1    0.01    1.17  842400         check_light_shadow [9]
                0.15    0.96  842400/1263600     get_cylinder [6]
                0.00    0.04  842400/1263600     get_plane [23]
                0.00    0.02  842400/2106000     fill_list_intersection [27]
                0.00    0.00  842400/2106000     get_rayline_eq [37]
                0.00    0.00  842400/2525485     get_rayvec_light [36]
                0.00    0.00  842400/1263600     get_sphere [57]
-----------------------------------------------
                0.00    0.00    5434/7587034     get_specific_cylinder [45]
                0.30    0.58 7581600/7587034     get_cylinder [6]
[10]    42.5    0.30    0.58 7587034         get_disc [10]
                0.10    0.29 15174068/15174068     solution_disc [12]
                0.19    0.00 15174068/15174068     get_quadra_disc_equation [14]
                0.00    0.00     468/2105905     list_add [29]
                0.00    0.00     468/2105905     new_elem [32]
-----------------------------------------------
                0.00    0.00    5434/7587034     get_specific_cylinder [45]
                0.11    0.32 7581600/7587034     get_cylinder [6]
[11]    20.9    0.11    0.32 7587034         get_quadra_cylinder_equation [11]
                0.15    0.00 7587034/7587034     get_quadra_c [17]
                0.14    0.00 7587034/7587034     get_quadra_b [18]
                0.02    0.00 7587034/7587034     get_quadra_a [31]
                0.01    0.00 7587034/7587034     fill_cy_eq_ray [35]
-----------------------------------------------
                0.10    0.29 15174068/15174068     get_disc [10]
[12]    18.7    0.10    0.29 15174068         solution_disc [12]
                0.15    0.12 15165074/15165074     one_solu_disc [13]
                0.02    0.00 15174068/24861668     init_solution [28]
-----------------------------------------------
                0.15    0.12 15165074/15165074     solution_disc [12]
[13]    13.0    0.15    0.12 15165074         one_solu_disc [13]
                0.08    0.00 10874704/13106705     create_vector [19]
                0.03    0.00 10874704/15624762     norm_of_vector [24]
-----------------------------------------------
                0.19    0.00 15174068/15174068     get_disc [10]
[14]     9.2    0.19    0.00 15174068         get_quadra_disc_equation [14]
-----------------------------------------------
                0.01    0.16  842400/842400      loop_light [8]
[15]     8.1    0.01    0.16  842400         check_no_shadow [15]
                0.04    0.11  842400/842400      intersect_self [16]
                0.00    0.00  842400/2525485     get_rayvec_light [36]
                0.00    0.00    1715/838681      in_the_way [44]
-----------------------------------------------
                0.04    0.11  842400/842400      check_no_shadow [15]
[16]     7.4    0.04    0.11  842400         intersect_self [16]
                0.05    0.04  836966/836966      get_specific_plane [20]
                0.00    0.02  842400/2106000     fill_list_intersection [27]
                0.00    0.01  836966/838681      in_the_way [44]
                0.00    0.00  842400/2106000     get_rayline_eq [37]
                0.00    0.00    5434/5434        get_specific_cylinder [45]
                0.00    0.00  842400/2106000     free_list [55]
-----------------------------------------------
                0.15    0.00 7587034/7587034     get_quadra_cylinder_equation [11]
[17]     7.3    0.15    0.00 7587034         get_quadra_c [17]
-----------------------------------------------
                0.14    0.00 7587034/7587034     get_quadra_cylinder_equation [11]
[18]     6.8    0.14    0.00 7587034         get_quadra_b [18]
-----------------------------------------------
                0.02    0.00 2232001/13106705     check_solution [21]
                0.08    0.00 10874704/13106705     one_solu_disc [13]
[19]     4.9    0.10    0.00 13106705         create_vector [19]
-----------------------------------------------
                0.05    0.04  836966/836966      intersect_self [16]
[20]     4.2    0.05    0.04  836966         get_specific_plane [20]
                0.01    0.00  836966/2105905     list_add [29]
                0.01    0.00  836966/2100566     solution_plan [30]
                0.01    0.00  836966/2100566     get_quadra_plan_equation [33]
                0.01    0.00  836966/2105905     new_elem [32]
-----------------------------------------------
                0.00    0.00    5434/7587034     get_specific_cylinder [45]
                0.05    0.02 7581600/7587034     get_cylinder [6]
[21]     3.6    0.05    0.02 7587034         check_solution [21]
                0.02    0.00 2232001/13106705     create_vector [19]
                0.01    0.00 2232001/15624762     norm_of_vector [24]
                0.00    0.00     166/166         copy_sol_two_in_one [63]
-----------------------------------------------
                0.00    0.00    5434/7587034     get_specific_cylinder [45]
                0.04    0.02 7581600/7587034     get_cylinder [6]
[22]     2.9    0.04    0.02 7587034         solution [22]
                0.00    0.01 1327843/1327843     two_solu [38]
                0.01    0.00 7587034/24861668     init_solution [28]
                0.00    0.00   10243/10243       one_solu [61]
-----------------------------------------------
                0.00    0.02  421200/1263600     resolve_equation [5]
                0.00    0.04  842400/1263600     check_light_shadow [9]
[23]     2.7    0.00    0.06 1263600         get_plane [23]
                0.02    0.00 1258166/2105905     list_add [29]
                0.01    0.00 1263600/2100566     solution_plan [30]
                0.01    0.00 1263600/2100566     get_quadra_plan_equation [33]
                0.01    0.00 1258166/2105905     new_elem [32]
-----------------------------------------------
                0.00    0.00       1/15624762     get_screen_unit_hor_vect [53]
                0.00    0.00       1/15624762     get_screen_unit_vert_vect [54]
                0.00    0.00       8/15624762     normalize_vector [46]
                0.00    0.00  840685/15624762     loop_light [8]
                0.01    0.00 1677362/15624762     in_the_way [44]
                0.01    0.00 2232001/15624762     check_solution [21]
                0.03    0.00 10874704/15624762     one_solu_disc [13]
[24]     2.4    0.05    0.00 15624762         norm_of_vector [24]
-----------------------------------------------
                                                 <spontaneous>
[25]     2.4    0.05    0.00                 _init [25]
-----------------------------------------------
                0.04    0.00 2109944/2109944     fill_list_intersection [27]
[26]     1.9    0.04    0.00 2109944         is_closer [26]
-----------------------------------------------
                0.00    0.01  421200/2106000     resolve_equation [5]
                0.00    0.02  842400/2106000     intersect_self [16]
                0.00    0.02  842400/2106000     check_light_shadow [9]
[27]     1.9    0.00    0.04 2106000         fill_list_intersection [27]
                0.04    0.00 2109944/2109944     is_closer [26]
                0.00    0.00 1263122/1263122     fill_disp_point [58]
-----------------------------------------------
                0.00    0.00 2100566/24861668     solution_plan [30]
                0.01    0.00 7587034/24861668     solution [22]
                0.02    0.00 15174068/24861668     solution_disc [12]
[28]     1.5    0.03    0.00 24861668         init_solution [28]
-----------------------------------------------
                0.00    0.00     468/2105905     get_disc [10]
                0.00    0.00   10305/2105905     get_cylinder [6]
                0.01    0.00  836966/2105905     get_specific_plane [20]
                0.02    0.00 1258166/2105905     get_plane [23]
[29]     1.5    0.03    0.00 2105905         list_add [29]
-----------------------------------------------
                0.01    0.00  836966/2100566     get_specific_plane [20]
                0.01    0.00 1263600/2100566     get_plane [23]
[30]     1.1    0.02    0.00 2100566         solution_plan [30]
                0.00    0.00 2100566/24861668     init_solution [28]
                0.00    0.00 2100566/2100566     one_solu_plan [56]
-----------------------------------------------
                0.02    0.00 7587034/7587034     get_quadra_cylinder_equation [11]
[31]     1.0    0.02    0.00 7587034         get_quadra_a [31]
-----------------------------------------------
                0.00    0.00     468/2105905     get_disc [10]
                0.00    0.00   10305/2105905     get_cylinder [6]
                0.01    0.00  836966/2105905     get_specific_plane [20]
                0.01    0.00 1258166/2105905     get_plane [23]
[32]     1.0    0.02    0.00 2105905         new_elem [32]
-----------------------------------------------
                0.01    0.00  836966/2100566     get_specific_plane [20]
                0.01    0.00 1263600/2100566     get_plane [23]
[33]     1.0    0.02    0.00 2100566         get_quadra_plan_equation [33]
-----------------------------------------------
                0.02    0.00  421200/421200      get_pixel_color [7]
[34]     1.0    0.02    0.00  421200         ambient_light_quo [34]
-----------------------------------------------
                0.01    0.00 7587034/7587034     get_quadra_cylinder_equation [11]
[35]     0.5    0.01    0.00 7587034         fill_cy_eq_ray [35]
-----------------------------------------------
                0.00    0.00  840685/2525485     loop_light [8]
                0.00    0.00  842400/2525485     check_light_shadow [9]
                0.00    0.00  842400/2525485     check_no_shadow [15]
[36]     0.5    0.01    0.00 2525485         get_rayvec_light [36]
-----------------------------------------------
                0.00    0.00  421200/2106000     resolve_equation [5]
                0.00    0.00  842400/2106000     intersect_self [16]
                0.00    0.00  842400/2106000     check_light_shadow [9]
[37]     0.5    0.01    0.00 2106000         get_rayline_eq [37]
-----------------------------------------------
                0.00    0.01 1327843/1327843     solution [22]
[38]     0.5    0.00    0.01 1327843         two_solu [38]
                0.01    0.00  426047/426047      copy_solu_two_in_one [41]
-----------------------------------------------
                0.01    0.00  842400/842400      loop_line [3]
[39]     0.5    0.01    0.00  842400         multp [39]
-----------------------------------------------
                0.01    0.00  840685/840685      loop_light [8]
[40]     0.5    0.01    0.00  840685         compute_rgb [40]
-----------------------------------------------
                0.01    0.00  426047/426047      two_solu [38]
[41]     0.5    0.01    0.00  426047         copy_solu_two_in_one [41]
-----------------------------------------------
                0.01    0.00  421200/421200      loop_line [3]
[42]     0.5    0.01    0.00  421200         get_vector [42]
-----------------------------------------------
                0.01    0.00  421200/421200      resolve_equation [5]
[43]     0.5    0.01    0.00  421200         img_pixel_put [43]
-----------------------------------------------
                0.00    0.00    1715/838681      check_no_shadow [15]
                0.00    0.01  836966/838681      intersect_self [16]
[44]     0.3    0.00    0.01  838681         in_the_way [44]
                0.01    0.00 1677362/15624762     norm_of_vector [24]
-----------------------------------------------
                0.00    0.00    5434/5434        intersect_self [16]
[45]     0.1    0.00    0.00    5434         get_specific_cylinder [45]
                0.00    0.00    5434/7587034     get_disc [10]
                0.00    0.00    5434/7587034     get_quadra_cylinder_equation [11]
                0.00    0.00    5434/7587034     check_solution [21]
                0.00    0.00    5434/7587034     solution [22]
-----------------------------------------------
                0.00    0.00       1/8           get_screen_unit_hor_vect [53]
                0.00    0.00       1/8           get_screen_unit_vert_vect [54]
                0.00    0.00       6/8           fill_disc_info [48]
[46]     0.0    0.00    0.00       8         normalize_vector [46]
                0.00    0.00       8/15624762     norm_of_vector [24]
-----------------------------------------------
                0.00    0.00       6/6           build_cylinder [49]
[47]     0.0    0.00    0.00       6         fill_cylinder [47]
                0.00    0.00       6/6           fill_disc_info [48]
                0.00    0.00      12/113         convert_to_float [64]
                0.00    0.00       6/10          convert_to_xyz [86]
                0.00    0.00       6/8           convert_to_orientation [90]
                0.00    0.00       6/10          convert_to_rgb [85]
-----------------------------------------------
                0.00    0.00       6/6           fill_cylinder [47]
[48]     0.0    0.00    0.00       6         fill_disc_info [48]
                0.00    0.00       6/8           normalize_vector [46]
-----------------------------------------------
                0.00    0.00       1/1           fill_each_struct [50]
[49]     0.0    0.00    0.00       1         build_cylinder [49]
                0.00    0.00       6/6           fill_cylinder [47]
                0.00    0.00      11/110         match_obj [67]
                0.00    0.00       1/4           count_obj [96]
-----------------------------------------------
                0.00    0.00       1/1           fill_structs [51]
[50]     0.0    0.00    0.00       1         fill_each_struct [50]
                0.00    0.00       1/1           build_cylinder [49]
                0.00    0.00       1/1           build_ambient_light [100]
                0.00    0.00       1/1           build_camera [101]
                0.00    0.00       1/1           build_light [102]
                0.00    0.00       1/1           build_sphere [104]
                0.00    0.00       1/1           build_plane [103]
-----------------------------------------------
                0.00    0.00       1/1           main [52]
[51]     0.0    0.00    0.00       1         fill_structs [51]
                0.00    0.00       1/1           fill_each_struct [50]
                0.00    0.00       1/1           create_triple_arr [112]
                0.00    0.00       1/1           free_triple_arr [119]
-----------------------------------------------
                                                 <spontaneous>
[52]     0.0    0.00    0.00                 main [52]
                0.00    0.00       1/1           fill_structs [51]
                0.00    0.00       1/1           parsing [130]
                0.00    0.00       1/1           window [132]
-----------------------------------------------
                0.00    0.00       1/1           render_window [1]
[53]     0.0    0.00    0.00       1         get_screen_unit_hor_vect [53]
                0.00    0.00       1/15624762     norm_of_vector [24]
                0.00    0.00       1/8           normalize_vector [46]
-----------------------------------------------
                0.00    0.00       1/1           render_window [1]
[54]     0.0    0.00    0.00       1         get_screen_unit_vert_vect [54]
                0.00    0.00       1/15624762     norm_of_vector [24]
                0.00    0.00       1/8           normalize_vector [46]
-----------------------------------------------
                0.00    0.00  421200/2106000     resolve_equation [5]
                0.00    0.00  842400/2106000     intersect_self [16]
                0.00    0.00  842400/2106000     loop_light [8]
[55]     0.0    0.00    0.00 2106000         free_list [55]
-----------------------------------------------
                0.00    0.00 2100566/2100566     solution_plan [30]
[56]     0.0    0.00    0.00 2100566         one_solu_plan [56]
-----------------------------------------------
                0.00    0.00  421200/1263600     resolve_equation [5]
                0.00    0.00  842400/1263600     check_light_shadow [9]
[57]     0.0    0.00    0.00 1263600         get_sphere [57]
-----------------------------------------------
                0.00    0.00 1263122/1263122     fill_list_intersection [27]
[58]     0.0    0.00    0.00 1263122         fill_disp_point [58]
-----------------------------------------------
                0.00    0.00  842400/842400      loop_line [3]
[59]     0.0    0.00    0.00  842400         get_opposite_vector [59]
-----------------------------------------------
                0.00    0.00  421200/421200      get_pixel_color [7]
[60]     0.0    0.00    0.00  421200         create_color [60]
-----------------------------------------------
                0.00    0.00   10243/10243       solution [22]
[61]     0.0    0.00    0.00   10243         one_solu [61]
-----------------------------------------------
                0.00    0.00     884/1878        ft_less_line [75]
                0.00    0.00     994/1878        ft_count_word [74]
[62]     0.0    0.00    0.00    1878         ft_is_space [62]
-----------------------------------------------
                0.00    0.00     166/166         check_solution [21]
[63]     0.0    0.00    0.00     166         copy_sol_two_in_one [63]
-----------------------------------------------
                0.00    0.00       1/113         check_ambient [106]
                0.00    0.00       1/113         fill_ambient_light [113]
                0.00    0.00       2/113         check_light [98]
                0.00    0.00       2/113         fill_light [99]
                0.00    0.00      12/113         convert_to_float_check_value [78]
                0.00    0.00      12/113         fill_cylinder [47]
                0.00    0.00      24/113         loop_check_coord_dir [92]
                0.00    0.00      29/113         loop_check_coord [87]
                0.00    0.00      30/113         convert_to_xyz [86]
[64]     0.0    0.00    0.00     113         convert_to_float [64]
                0.00    0.00     113/113         remove_dot [65]
-----------------------------------------------
                0.00    0.00     113/113         convert_to_float [64]
[65]     0.0    0.00    0.00     113         remove_dot [65]
-----------------------------------------------
                0.00    0.00     110/110         ft_less_line [75]
[66]     0.0    0.00    0.00     110         ft_strndup [66]
-----------------------------------------------
                0.00    0.00      11/110         build_plane [103]
                0.00    0.00      11/110         build_cylinder [49]
                0.00    0.00      11/110         build_sphere [104]
                0.00    0.00      11/110         build_camera [101]
                0.00    0.00      11/110         build_ambient_light [100]
                0.00    0.00      11/110         build_light [102]
                0.00    0.00      44/110         count_obj [96]
[67]     0.0    0.00    0.00     110         match_obj [67]
-----------------------------------------------
                0.00    0.00      24/53          loop_check_coord_dir [92]
                0.00    0.00      29/53          loop_check_coord [87]
[68]     0.0    0.00    0.00      53         brows_line [68]
                0.00    0.00      53/53          check_int_max [69]
-----------------------------------------------
                0.00    0.00      53/53          brows_line [68]
[69]     0.0    0.00    0.00      53         check_int_max [69]
-----------------------------------------------
                0.00    0.00       1/40          create_triple_arr [112]
                0.00    0.00       8/40          convert_to_orientation [90]
                0.00    0.00      10/40          convert_to_rgb [85]
                0.00    0.00      10/40          convert_to_xyz [86]
                0.00    0.00      11/40          free_triple_arr [119]
[70]     0.0    0.00    0.00      40         free_double_arr [70]
-----------------------------------------------
                0.00    0.00      30/30          loop_check_rgb [88]
[71]     0.0    0.00    0.00      30         brows_line [71]
-----------------------------------------------
                0.00    0.00      24/24          convert_to_vect_float [91]
[72]     0.0    0.00    0.00      24         convert_to_float_bis [72]
                0.00    0.00      24/24          remove_dot [73]
-----------------------------------------------
                0.00    0.00      24/24          convert_to_float_bis [72]
[73]     0.0    0.00    0.00      24         remove_dot [73]
-----------------------------------------------
                0.00    0.00      22/22          split_func_condition [76]
[74]     0.0    0.00    0.00      22         ft_count_word [74]
                0.00    0.00     994/1878        ft_is_space [62]
-----------------------------------------------
                0.00    0.00      22/22          split_func_condition [76]
[75]     0.0    0.00    0.00      22         ft_less_line [75]
                0.00    0.00     884/1878        ft_is_space [62]
                0.00    0.00     110/110         ft_strndup [66]
-----------------------------------------------
                0.00    0.00      11/22          check_line [81]
                0.00    0.00      11/22          create_triple_arr [112]
[76]     0.0    0.00    0.00      22         split_func_condition [76]
                0.00    0.00      22/22          ft_count_word [74]
                0.00    0.00      22/22          ft_less_line [75]
-----------------------------------------------
                0.00    0.00      12/12          conditional_sequence [95]
[77]     0.0    0.00    0.00      12         check_float_construction [77]
                0.00    0.00      12/12          loop_on_number [79]
-----------------------------------------------
                0.00    0.00      12/12          conditional_sequence [95]
[78]     0.0    0.00    0.00      12         convert_to_float_check_value [78]
                0.00    0.00      12/113         convert_to_float [64]
