Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      2.93     0.00   720357     0.00     0.00  get_screen_unit_hor_vect
  0.00      2.93     0.00   720357     0.00     0.00  get_screen_unit_vert_vect
  0.00      2.93     0.00   426837     0.00     0.00  copy_solu_two_in_one
  0.00      2.93     0.00   421200     0.00     0.00  get_pixel_color
  0.00      2.93     0.00   421200     0.00     0.00  get_vector
  0.00      2.93     0.00   421200     0.00     0.01  resolve_equation
  0.00      2.93     0.00    10221     0.00     0.00  one_solu
  0.00      2.93     0.00     5434     0.00     0.00  get_specific_cylinder
  0.00      2.93     0.00     5434     0.00     0.00  get_specific_disc
  0.00      2.93     0.00     1878     0.00     0.00  ft_is_space
  0.00      2.93     0.00      540     0.00     4.90  loop_line
  0.00      2.93     0.00      166     0.00     0.00  copy_sol_two_in_one
  0.00      2.93     0.00      113     0.00     0.00  convert_to_float
  0.00      2.93     0.00      113     0.00     0.00  remove_dot
  0.00      2.93     0.00      110     0.00     0.00  ft_strndup
  0.00      2.93     0.00      110     0.00     0.00  match_obj
  0.00      2.93     0.00       53     0.00     0.00  brows_line
  0.00      2.93     0.00       53     0.00     0.00  check_int_max
  0.00      2.93     0.00       40     0.00     0.00  free_double_arr
  0.00      2.93     0.00       30     0.00     0.00  brows_line
  0.00      2.93     0.00       24     0.00     0.00  convert_to_float_bis
  0.00      2.93     0.00       24     0.00     0.00  remove_dot
  0.00      2.93     0.00       22     0.00     0.00  ft_count_word
  0.00      2.93     0.00       22     0.00     0.00  ft_less_line
  0.00      2.93     0.00       22     0.00     0.00  split_func_condition
  0.00      2.93     0.00       12     0.00     0.00  check_float_construction
  0.00      2.93     0.00       12     0.00     0.00  convert_to_float_check_value
  0.00      2.93     0.00       12     0.00     0.00  loop_on_number
  0.00      2.93     0.00       11     0.00     0.00  brows_arr_function
  0.00      2.93     0.00       11     0.00     0.00  check_line
  0.00      2.93     0.00       11     0.00     0.00  free_split_return_false
  0.00      2.93     0.00       10     0.00     0.00  check_coordinate
  0.00      2.93     0.00       10     0.00     0.00  check_rgb
  0.00      2.93     0.00       10     0.00     0.00  convert_to_rgb
  0.00      2.93     0.00       10     0.00     0.00  convert_to_xyz
  0.00      2.93     0.00       10     0.00     0.00  loop_check_coord
  0.00      2.93     0.00       10     0.00     0.00  loop_check_rgb
  0.00      2.93     0.00        8     0.00     0.00  check_coordinate_direction
  0.00      2.93     0.00        8     0.00     0.00  convert_to_orientation
  0.00      2.93     0.00        8     0.00     0.00  convert_to_vect_float
  0.00      2.93     0.00        8     0.00     0.00  loop_check_coord_dir
  0.00      2.93     0.00        6     0.00     0.00  attribute_function_letter
  0.00      2.93     0.00        6     0.00     0.00  check_cylinder
  0.00      2.93     0.00        6     0.00     0.00  conditional_sequence
  0.00      2.93     0.00        6     0.00     0.00  fill_cylinder
  0.00      2.93     0.00        4     0.00     0.00  count_obj
  0.00      2.93     0.00        2     0.00     0.00  check_first_char
  0.00      2.93     0.00        2     0.00     0.00  check_light
  0.00      2.93     0.00        2     0.00     0.00  fill_light
  0.00      2.93     0.00        1     0.00     0.00  build_ambient_light
  0.00      2.93     0.00        1     0.00     0.00  build_camera
  0.00      2.93     0.00        1     0.00     0.00  build_cylinder
  0.00      2.93     0.00        1     0.00     0.00  build_light
  0.00      2.93     0.00        1     0.00     0.00  build_plane
  0.00      2.93     0.00        1     0.00     0.00  build_sphere
  0.00      2.93     0.00        1     0.00     0.00  check_all_elem
  0.00      2.93     0.00        1     0.00     0.00  check_ambient
  0.00      2.93     0.00        1     0.00     0.00  check_camera
  0.00      2.93     0.00        1     0.00     0.00  check_extension
  0.00      2.93     0.00        1     0.00     0.00  check_fov
  0.00      2.93     0.00        1     0.00     0.00  check_plane
  0.00      2.93     0.00        1     0.00     0.00  close_window
  0.00      2.93     0.00        1     0.00     0.00  create_triple_arr
  0.00      2.93     0.00        1     0.00     0.00  fill_ambient_light
  0.00      2.93     0.00        1     0.00     0.00  fill_camera
  0.00      2.93     0.00        1     0.00     0.00  fill_each_struct
  0.00      2.93     0.00        1     0.00     0.00  fill_lines
  0.00      2.93     0.00        1     0.00     0.00  fill_plane
  0.00      2.93     0.00        1     0.00     0.00  fill_structs
  0.00      2.93     0.00        1     0.00     0.00  free_array_function
  0.00      2.93     0.00        1     0.00     0.00  free_objs
  0.00      2.93     0.00        1     0.00     0.00  free_triple_arr
  0.00      2.93     0.00        1     0.00     0.00  get_line_nb_checking_line
  0.00      2.93     0.00        1     0.00     0.00  hook_press
  0.00      2.93     0.00        1     0.00     0.00  init_all_elem
  0.00      2.93     0.00        1     0.00     0.00  init_build_light
  0.00      2.93     0.00        1     0.00     0.00  line_nb
  0.00      2.93     0.00        1     0.00     0.00  loop_attribute_func
  0.00      2.93     0.00        1     0.00     0.00  open_and_store
  0.00      2.93     0.00        1     0.00     0.00  parsing
  0.00      2.93     0.00        1     0.00     0.00  setup_array_function
  0.00      2.93     0.00        1     0.00     0.00  window

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2022 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 4 byte(s) for 0.34% of 2.93 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]     96.2    0.04    2.78                 mlx_loop [1]
                0.03    2.75  720357/720357      render_window [2]
                0.00    0.00       1/1           hook_press [120]
-----------------------------------------------
                0.03    2.75  720357/720357      mlx_loop [1]
[2]     94.9    0.03    2.75  720357         render_window [2]
                0.02    2.64  720357/720357      loop_rendering [3]
                0.02    0.00  720357/720357      get_vec_horizontal [34]
                0.02    0.00  720357/720357      get_up_left [33]
                0.00    0.02  720357/720357      get_screen_unit_hor_vect [36]
                0.00    0.02  720357/720357      get_screen_unit_vert_vect [37]
                0.01    0.00  720357/720357      get_vec_vertical [40]
-----------------------------------------------
                0.02    2.64  720357/720357      render_window [2]
[3]     90.9    0.02    2.64  720357         loop_rendering [3]
                0.00    2.64     540/540         loop_line [5]
-----------------------------------------------
                0.00    2.64  421200/421200      loop_line [5]
[4]     90.3    0.00    2.64  421200         resolve_equation [4]
                0.00    1.81  421200/421200      get_pixel_color [7]
                0.02    0.77  421200/1263600     get_cylinder [6]
                0.01    0.01  421200/1263600     get_plane [22]
                0.01    0.00  421200/421200      img_pixel_put [42]
                0.01    0.00  421200/1263600     get_sphere [31]
                0.00    0.00  421200/2106000     fill_list_intersection [27]
                0.00    0.00  421200/2106000     get_rayline_eq [50]
                0.00    0.00  421200/2106000     free_list [49]
-----------------------------------------------
                0.00    2.64     540/540         loop_rendering [3]
[5]     90.3    0.00    2.64     540         loop_line [5]
                0.00    2.64  421200/421200      resolve_equation [4]
                0.00    0.00  842400/842400      multp [53]
                0.00    0.00  842400/842400      get_opposite_vector [52]
                0.00    0.00  421200/421200      get_vector [55]
-----------------------------------------------
                0.02    0.77  421200/1263600     resolve_equation [4]
                0.04    1.54  842400/1263600     check_light_shadow [9]
[6]     80.7    0.06    2.30 1263600         get_cylinder [6]
                0.20    1.02 7581600/7581600     get_disc [10]
                0.47    0.47 7581600/7587034     get_quadra_cylinder_equation [11]
                0.04    0.04 7581600/7587034     solution [21]
                0.04    0.02 7581600/7587034     check_solution [23]
                0.00    0.00    9394/2107818     list_add [38]
                0.00    0.00    9394/2107818     new_elem [48]
-----------------------------------------------
                0.00    1.81  421200/421200      resolve_equation [4]
[7]     61.8    0.00    1.81  421200         get_pixel_color [7]
                0.01    1.77  421200/421200      loop_light [8]
                0.02    0.00  421200/421200      ambient_light_quo [35]
                0.01    0.00  421200/421200      create_color [41]
-----------------------------------------------
                0.01    1.77  421200/421200      get_pixel_color [7]
[8]     60.7    0.01    1.77  421200         loop_light [8]
                0.01    1.65  842400/842400      check_light_shadow [9]
                0.00    0.09  842400/842400      check_no_shadow [19]
                0.02    0.00  840704/840704      compute_rgb [32]
                0.01    0.00  840704/34521517     norm_of_vector [17]
                0.00    0.00  842400/2106000     free_list [49]
                0.00    0.00  840704/2525504     get_rayvec_light [46]
-----------------------------------------------
                0.01    1.65  842400/842400      loop_light [8]
[9]     56.6    0.01    1.65  842400         check_light_shadow [9]
                0.04    1.54  842400/1263600     get_cylinder [6]
                0.03    0.02  842400/1263600     get_plane [22]
                0.01    0.00  842400/1263600     get_sphere [31]
                0.01    0.00  842400/2106000     fill_list_intersection [27]
                0.00    0.00  842400/2525504     get_rayvec_light [46]
                0.00    0.00  842400/2106000     get_rayline_eq [50]
-----------------------------------------------
                0.20    1.02 7581600/7581600     get_cylinder [6]
[10]    41.8    0.20    1.02 7581600         get_disc [10]
                0.37    0.27 15163200/15174068     get_quadra_disc_equation [12]
                0.10    0.28 15163200/15174068     solution_disc [14]
                0.00    0.00    3292/2107818     list_add [38]
                0.00    0.00    3292/2107818     new_elem [48]
-----------------------------------------------
                0.00    0.00    5434/7587034     get_specific_cylinder [44]
                0.47    0.47 7581600/7587034     get_cylinder [6]
[11]    32.1    0.47    0.47 7587034         get_quadra_cylinder_equation [11]
                0.47    0.00 371764666/371764666     powf_2 [13]
-----------------------------------------------
                0.00    0.00   10868/15174068     get_specific_disc [45]
                0.37    0.27 15163200/15174068     get_disc [10]
[12]    22.0    0.37    0.27 15174068         get_quadra_disc_equation [12]
                0.17    0.10 15174068/16614782     normalize_vector [15]
-----------------------------------------------
                0.47    0.00 371764666/371764666     get_quadra_cylinder_equation [11]
[13]    16.0    0.47    0.00 371764666         powf_2 [13]
-----------------------------------------------
                0.00    0.00   10868/15174068     get_specific_disc [45]
                0.10    0.28 15163200/15174068     get_disc [10]
[14]    13.0    0.10    0.28 15174068         solution_disc [14]
                0.14    0.13 15165386/15165386     one_solu_disc [16]
                0.01    0.00 15174068/24861668     init_solution [30]
-----------------------------------------------
                0.01    0.00  720357/16614782     get_screen_unit_hor_vect [36]
                0.01    0.00  720357/16614782     get_screen_unit_vert_vect [37]
                0.17    0.10 15174068/16614782     get_quadra_disc_equation [12]
[15]    10.3    0.19    0.11 16614782         normalize_vector [15]
                0.11    0.00 16614782/34521517     norm_of_vector [17]
-----------------------------------------------
                0.14    0.13 15165386/15165386     solution_disc [14]
[16]     9.2    0.14    0.13 15165386         one_solu_disc [16]
                0.08    0.00 11716855/34521517     norm_of_vector [17]
                0.05    0.00 11716855/13947993     create_vector [24]
-----------------------------------------------
                0.00    0.00  720357/34521517     get_screen_unit_hor_vect [36]
                0.00    0.00  720357/34521517     get_screen_unit_vert_vect [37]
                0.01    0.00  840704/34521517     loop_light [8]
                0.01    0.00 1677324/34521517     in_the_way [26]
                0.01    0.00 2231138/34521517     check_solution [23]
                0.08    0.00 11716855/34521517     one_solu_disc [16]
                0.11    0.00 16614782/34521517     normalize_vector [15]
[17]     7.8    0.23    0.00 34521517         norm_of_vector [17]
-----------------------------------------------
                                                 <spontaneous>
[18]     3.8    0.11    0.00                 _init [18]
-----------------------------------------------
                0.00    0.09  842400/842400      loop_light [8]
[19]     2.9    0.00    0.09  842400         check_no_shadow [19]
                0.02    0.07  842400/842400      intersect_self [20]
                0.00    0.00    1696/838662      in_the_way [26]
                0.00    0.00  842400/2525504     get_rayvec_light [46]
-----------------------------------------------
                0.02    0.07  842400/842400      check_no_shadow [19]
[20]     2.9    0.02    0.07  842400         intersect_self [20]
                0.02    0.01  836966/838662      in_the_way [26]
                0.00    0.02  836966/836966      get_specific_plane [29]
                0.01    0.00  842400/2106000     fill_list_intersection [27]
                0.00    0.00    5434/5434        get_specific_cylinder [44]
                0.00    0.00  842400/2106000     get_rayline_eq [50]
                0.00    0.00  842400/2106000     free_list [49]
-----------------------------------------------
                0.00    0.00    5434/7587034     get_specific_cylinder [44]
                0.04    0.04 7581600/7587034     get_cylinder [6]
[21]     2.6    0.04    0.04 7587034         solution [21]
                0.03    0.00 1327113/1327113     two_solu [28]
                0.01    0.00 7587034/24861668     init_solution [30]
                0.00    0.00   10221/10221       one_solu [56]
-----------------------------------------------
                0.01    0.01  421200/1263600     resolve_equation [4]
                0.03    0.02  842400/1263600     check_light_shadow [9]
[22]     2.4    0.04    0.03 1263600         get_plane [22]
                0.02    0.00 1263600/2100566     get_quadra_plan_equation [25]
                0.01    0.00 1258166/2107818     list_add [38]
                0.00    0.00 1263600/2100566     solution_plan [43]
                0.00    0.00 1258166/2107818     new_elem [48]
-----------------------------------------------
                0.00    0.00    5434/7587034     get_specific_cylinder [44]
                0.04    0.02 7581600/7587034     get_cylinder [6]
[23]     2.2    0.04    0.02 7587034         check_solution [23]
                0.01    0.00 2231138/34521517     norm_of_vector [17]
                0.01    0.00 2231138/13947993     create_vector [24]
                0.00    0.00     166/166         copy_sol_two_in_one [58]
-----------------------------------------------
                0.01    0.00 2231138/13947993     check_solution [23]
                0.05    0.00 11716855/13947993     one_solu_disc [16]
[24]     2.0    0.06    0.00 13947993         create_vector [24]
-----------------------------------------------
                0.02    0.00  836966/2100566     get_specific_plane [29]
                0.02    0.00 1263600/2100566     get_plane [22]
[25]     1.4    0.04    0.00 2100566         get_quadra_plan_equation [25]
-----------------------------------------------
                0.00    0.00    1696/838662      check_no_shadow [19]
                0.02    0.01  836966/838662      intersect_self [20]
[26]     1.1    0.02    0.01  838662         in_the_way [26]
                0.01    0.00 1677324/34521517     norm_of_vector [17]
-----------------------------------------------
                0.00    0.00  421200/2106000     resolve_equation [4]
                0.01    0.00  842400/2106000     intersect_self [20]
                0.01    0.00  842400/2106000     check_light_shadow [9]
[27]     1.0    0.02    0.01 2106000         fill_list_intersection [27]
                0.01    0.00 1264276/1264276     fill_disp_point [39]
                0.00    0.00 2111857/2111857     is_closer [47]
-----------------------------------------------
                0.03    0.00 1327113/1327113     solution [21]
[28]     1.0    0.03    0.00 1327113         two_solu [28]
                0.00    0.00  426837/426837      copy_solu_two_in_one [54]
-----------------------------------------------
                0.00    0.02  836966/836966      intersect_self [20]
[29]     0.7    0.00    0.02  836966         get_specific_plane [29]
                0.02    0.00  836966/2100566     get_quadra_plan_equation [25]
                0.00    0.00  836966/2107818     list_add [38]
                0.00    0.00  836966/2100566     solution_plan [43]
                0.00    0.00  836966/2107818     new_elem [48]
-----------------------------------------------
                0.00    0.00 2100566/24861668     solution_plan [43]
                0.01    0.00 7587034/24861668     solution [21]
                0.01    0.00 15174068/24861668     solution_disc [14]
[30]     0.7    0.02    0.00 24861668         init_solution [30]
-----------------------------------------------
                0.01    0.00  421200/1263600     resolve_equation [4]
                0.01    0.00  842400/1263600     check_light_shadow [9]
[31]     0.7    0.02    0.00 1263600         get_sphere [31]
-----------------------------------------------
                0.02    0.00  840704/840704      loop_light [8]
[32]     0.7    0.02    0.00  840704         compute_rgb [32]
-----------------------------------------------
                0.02    0.00  720357/720357      render_window [2]
[33]     0.7    0.02    0.00  720357         get_up_left [33]
-----------------------------------------------
                0.02    0.00  720357/720357      render_window [2]
[34]     0.7    0.02    0.00  720357         get_vec_horizontal [34]
-----------------------------------------------
                0.02    0.00  421200/421200      get_pixel_color [7]
[35]     0.7    0.02    0.00  421200         ambient_light_quo [35]
-----------------------------------------------
                0.00    0.02  720357/720357      render_window [2]
[36]     0.6    0.00    0.02  720357         get_screen_unit_hor_vect [36]
                0.01    0.00  720357/16614782     normalize_vector [15]
                0.00    0.00  720357/34521517     norm_of_vector [17]
-----------------------------------------------
                0.00    0.02  720357/720357      render_window [2]
[37]     0.6    0.00    0.02  720357         get_screen_unit_vert_vect [37]
                0.01    0.00  720357/16614782     normalize_vector [15]
                0.00    0.00  720357/34521517     norm_of_vector [17]
-----------------------------------------------
                0.00    0.00    3292/2107818     get_disc [10]
                0.00    0.00    9394/2107818     get_cylinder [6]
                0.00    0.00  836966/2107818     get_specific_plane [29]
                0.01    0.00 1258166/2107818     get_plane [22]
[38]     0.3    0.01    0.00 2107818         list_add [38]
-----------------------------------------------
                0.01    0.00 1264276/1264276     fill_list_intersection [27]
[39]     0.3    0.01    0.00 1264276         fill_disp_point [39]
-----------------------------------------------
                0.01    0.00  720357/720357      render_window [2]
[40]     0.3    0.01    0.00  720357         get_vec_vertical [40]
-----------------------------------------------
                0.01    0.00  421200/421200      get_pixel_color [7]
[41]     0.3    0.01    0.00  421200         create_color [41]
-----------------------------------------------
                0.01    0.00  421200/421200      resolve_equation [4]
[42]     0.3    0.01    0.00  421200         img_pixel_put [42]
-----------------------------------------------
                0.00    0.00  836966/2100566     get_specific_plane [29]
                0.00    0.00 1263600/2100566     get_plane [22]
[43]     0.1    0.00    0.00 2100566         solution_plan [43]
                0.00    0.00 2100566/24861668     init_solution [30]
                0.00    0.00 2100566/2100566     one_solu_plan [51]
-----------------------------------------------
                0.00    0.00    5434/5434        intersect_self [20]
[44]     0.1    0.00    0.00    5434         get_specific_cylinder [44]
                0.00    0.00    5434/5434        get_specific_disc [45]
                0.00    0.00    5434/7587034     get_quadra_cylinder_equation [11]
                0.00    0.00    5434/7587034     solution [21]
                0.00    0.00    5434/7587034     check_solution [23]
-----------------------------------------------
                0.00    0.00    5434/5434        get_specific_cylinder [44]
[45]     0.0    0.00    0.00    5434         get_specific_disc [45]
                0.00    0.00   10868/15174068     get_quadra_disc_equation [12]
                0.00    0.00   10868/15174068     solution_disc [14]
-----------------------------------------------
                0.00    0.00  840704/2525504     loop_light [8]
                0.00    0.00  842400/2525504     check_light_shadow [9]
                0.00    0.00  842400/2525504     check_no_shadow [19]
[46]     0.0    0.00    0.00 2525504         get_rayvec_light [46]
-----------------------------------------------
                0.00    0.00 2111857/2111857     fill_list_intersection [27]
[47]     0.0    0.00    0.00 2111857         is_closer [47]
-----------------------------------------------
                0.00    0.00    3292/2107818     get_disc [10]
                0.00    0.00    9394/2107818     get_cylinder [6]
                0.00    0.00  836966/2107818     get_specific_plane [29]
                0.00    0.00 1258166/2107818     get_plane [22]
[48]     0.0    0.00    0.00 2107818         new_elem [48]
-----------------------------------------------
                0.00    0.00  421200/2106000     resolve_equation [4]
                0.00    0.00  842400/2106000     intersect_self [20]
                0.00    0.00  842400/2106000     loop_light [8]
[49]     0.0    0.00    0.00 2106000         free_list [49]
-----------------------------------------------
                0.00    0.00  421200/2106000     resolve_equation [4]
                0.00    0.00  842400/2106000     intersect_self [20]
                0.00    0.00  842400/2106000     check_light_shadow [9]
[50]     0.0    0.00    0.00 2106000         get_rayline_eq [50]
-----------------------------------------------
                0.00    0.00 2100566/2100566     solution_plan [43]
[51]     0.0    0.00    0.00 2100566         one_solu_plan [51]
-----------------------------------------------
                0.00    0.00  842400/842400      loop_line [5]
[52]     0.0    0.00    0.00  842400         get_opposite_vector [52]
-----------------------------------------------
                0.00    0.00  842400/842400      loop_line [5]
[53]     0.0    0.00    0.00  842400         multp [53]
-----------------------------------------------
                0.00    0.00  426837/426837      two_solu [28]
[54]     0.0    0.00    0.00  426837         copy_solu_two_in_one [54]
-----------------------------------------------
                0.00    0.00  421200/421200      loop_line [5]
[55]     0.0    0.00    0.00  421200         get_vector [55]
-----------------------------------------------
                0.00    0.00   10221/10221       solution [21]
[56]     0.0    0.00    0.00   10221         one_solu [56]
-----------------------------------------------
                0.00    0.00     884/1878        ft_less_line [70]
                0.00    0.00     994/1878        ft_count_word [69]
[57]     0.0    0.00    0.00    1878         ft_is_space [57]
-----------------------------------------------
                0.00    0.00     166/166         check_solution [23]
[58]     0.0    0.00    0.00     166         copy_sol_two_in_one [58]
-----------------------------------------------
                0.00    0.00       1/113         check_ambient [103]
                0.00    0.00       1/113         fill_ambient_light [110]
                0.00    0.00       2/113         check_light [94]
                0.00    0.00       2/113         fill_light [95]
                0.00    0.00      12/113         convert_to_float_check_value [73]
                0.00    0.00      12/113         fill_cylinder [91]
                0.00    0.00      24/113         loop_check_coord_dir [87]
                0.00    0.00      29/113         loop_check_coord [82]
                0.00    0.00      30/113         convert_to_xyz [81]
[59]     0.0    0.00    0.00     113         convert_to_float [59]
                0.00    0.00     113/113         remove_dot [60]
-----------------------------------------------
                0.00    0.00     113/113         convert_to_float [59]
[60]     0.0    0.00    0.00     113         remove_dot [60]
-----------------------------------------------
                0.00    0.00     110/110         ft_less_line [70]
[61]     0.0    0.00    0.00     110         ft_strndup [61]
-----------------------------------------------
                0.00    0.00      11/110         build_plane [100]
                0.00    0.00      11/110         build_cylinder [98]
                0.00    0.00      11/110         build_sphere [101]
                0.00    0.00      11/110         build_camera [97]
                0.00    0.00      11/110         build_ambient_light [96]
                0.00    0.00      11/110         build_light [99]
                0.00    0.00      44/110         count_obj [92]
[62]     0.0    0.00    0.00     110         match_obj [62]
-----------------------------------------------
                0.00    0.00      24/53          loop_check_coord_dir [87]
                0.00    0.00      29/53          loop_check_coord [82]
[63]     0.0    0.00    0.00      53         brows_line [63]
                0.00    0.00      53/53          check_int_max [64]
-----------------------------------------------
                0.00    0.00      53/53          brows_line [63]
[64]     0.0    0.00    0.00      53         check_int_max [64]
-----------------------------------------------
                0.00    0.00       1/40          create_triple_arr [109]
                0.00    0.00       8/40          convert_to_orientation [85]
                0.00    0.00      10/40          convert_to_rgb [80]
                0.00    0.00      10/40          convert_to_xyz [81]
                0.00    0.00      11/40          free_triple_arr [118]
[65]     0.0    0.00    0.00      40         free_double_arr [65]
-----------------------------------------------
                0.00    0.00      30/30          loop_check_rgb [83]
[66]     0.0    0.00    0.00      30         brows_line [66]
-----------------------------------------------
                0.00    0.00      24/24          convert_to_vect_float [86]
[67]     0.0    0.00    0.00      24         convert_to_float_bis [67]
                0.00    0.00      24/24          remove_dot [68]
-----------------------------------------------
                0.00    0.00      24/24          convert_to_float_bis [67]
[68]     0.0    0.00    0.00      24         remove_dot [68]
-----------------------------------------------
                0.00    0.00      22/22          split_func_condition [71]
[69]     0.0    0.00    0.00      22         ft_count_word [69]
                0.00    0.00     994/1878        ft_is_space [57]
-----------------------------------------------
                0.00    0.00      22/22          split_func_condition [71]
[70]     0.0    0.00    0.00      22         ft_less_line [70]
                0.00    0.00     884/1878        ft_is_space [57]
                0.00    0.00     110/110         ft_strndup [61]
-----------------------------------------------
                0.00    0.00      11/22          check_line [76]
                0.00    0.00      11/22          create_triple_arr [109]
[71]     0.0    0.00    0.00      22         split_func_condition [71]
                0.00    0.00      22/22          ft_count_word [69]
                0.00    0.00      22/22          ft_less_line [70]
-----------------------------------------------
                0.00    0.00      12/12          conditional_sequence [90]
[72]     0.0    0.00    0.00      12         check_float_construction [72]
                0.00    0.00      12/12          loop_on_number [74]
-----------------------------------------------
                0.00    0.00      12/12          conditional_sequence [90]
[73]     0.0    0.00    0.00      12         convert_to_float_check_value [73]
                0.00    0.00      12/113         convert_to_float [59]
-----------------------------------------------
                0.00    0.00      12/12          check_float_construction [72]
[74]     0.0    0.00    0.00      12         loop_on_number [74]
-----------------------------------------------
                0.00    0.00      11/11          check_line [76]
[75]     0.0    0.00    0.00      11         brows_arr_function [75]
                0.00    0.00       6/6           check_cylinder [89]
                0.00    0.00       2/2           check_light [94]
                0.00    0.00       1/1           check_plane [107]
                0.00    0.00       1/1           check_camera [104]
                0.00    0.00       1/1           check_ambient [103]
-----------------------------------------------
                0.00    0.00      11/11          line_nb [123]
[76]     0.0    0.00    0.00      11         check_line [76]
                0.00    0.00      11/22          split_func_condition [71]
                0.00    0.00      11/11          brows_arr_function [75]
                0.00    0.00      11/11          free_split_return_false [77]
-----------------------------------------------
                0.00    0.00      11/11          check_line [76]
[77]     0.0    0.00    0.00      11         free_split_return_false [77]
-----------------------------------------------
                0.00    0.00       1/10          check_camera [104]
                0.00    0.00       1/10          check_plane [107]
                0.00    0.00       2/10          check_light [94]
                0.00    0.00       6/10          conditional_sequence [90]
[78]     0.0    0.00    0.00      10         check_coordinate [78]
                0.00    0.00      10/10          loop_check_coord [82]
-----------------------------------------------
                0.00    0.00       1/10          check_ambient [103]
                0.00    0.00       1/10          check_plane [107]
                0.00    0.00       2/10          check_light [94]
                0.00    0.00       6/10          conditional_sequence [90]
[79]     0.0    0.00    0.00      10         check_rgb [79]
                0.00    0.00      10/10          loop_check_rgb [83]
-----------------------------------------------
                0.00    0.00       1/10          fill_ambient_light [110]
                0.00    0.00       1/10          fill_plane [114]
                0.00    0.00       2/10          fill_light [95]
